filename,page,image_url,source,status,notes
15530.jpg,https://artsandculture.google.com/asset/the-judgement-of-paris-lucas-cranach-the-elder/6QHg_WVZmmuvEQ,,,error,page_fetch_failed: HTTP 429
1602.jpg,https://artsandculture.google.com/asset/middle-east-georgia-armenia-azerbaijan-iraq-western-iran/pQF_nSrU5D7wEw,,,error,page_fetch_failed: HTTP 429
135.jpg,https://artsandculture.google.com/asset/beach-scene-tangier/5gEYhl2cjQdg1Q,,,error,page_fetch_failed: HTTP 429
13599.jpg,https://artsandculture.google.com/asset/ville-d-avray-camille-corot/aQEXzvYjrWnFTQ,,,error,page_fetch_failed: HTTP 429
6819.jpg,https://artsandculture.google.com/asset/quiet-lake-esperanza-ruis-olmo/pwFH0OSgwrgUcQ,,,error,page_fetch_failed: HTTP 429
3086.jpg,https://artsandculture.google.com/asset/hmas-kanimbla-alongside-port-rashid-dubai-peter-churcher-b-1964-and-afghanistan-and-persian-gulf-official-war-artist/3QGLm-VxM0jXRQ,,,error,page_fetch_failed: HTTP 429
12325.jpg,https://artsandculture.google.com/asset/man-attacking-a-monster-attributed-to-john-hamilton-mortimer-1740%E2%80%931779-british/vgE4mdBgWk2zsQ,,,error,page_fetch_failed: HTTP 429
14469.jpg,https://artsandculture.google.com/asset/portrait-of-a-man-with-raised-eyebrows-giovanni-battista-moroni/-QEhfX0OBvWH0g,,,error,page_fetch_failed: HTTP 429
10214.jpg,https://artsandculture.google.com/asset/self-portrait-with-chain-paula-modersohn-becker/MQGvLCnb6RUbkg,,,error,page_fetch_failed: HTTP 429
11055.jpg,https://artsandculture.google.com/asset/the-court-of-the-princess-adolphe-monticelli/iQFR2b07_BMIwQ,,,error,page_fetch_failed: HTTP 429
2373.jpg,https://artsandculture.google.com/asset/artificial-city-show-window-son-sang-ki/SgFWSvqCb9lUUg,,,error,page_fetch_failed: HTTP 429
2491.jpg,https://artsandculture.google.com/asset/virgin-and-child-with-the-young-saint-john-the-baptist-the-esterh%C3%A1zy-madonna-raphael/gwFRsyXtRprA5g,,,error,page_fetch_failed: HTTP 429
6744.jpg,https://artsandculture.google.com/asset/orchard-hill-daniel-garber-american-1880%E2%80%931958/wQHRu8CDeG8XYg,,,error,page_fetch_failed: HTTP 429
2626.jpg,https://artsandculture.google.com/asset/travelling-by-bullock-cart-min-soe/SwHBjzLYfKPmjA,,,error,page_fetch_failed: HTTP 429
3208.jpg,https://artsandculture.google.com/asset/the-rendezvous-walter-ufer/MAErkoFtxPO4bA,,,error,page_fetch_failed: HTTP 429
7123.jpg,https://artsandculture.google.com/asset/marxism-will-give-health-to-the-ill/HAElPPnYYlxEWA,,,error,page_fetch_failed: HTTP 429
13677.jpg,https://artsandculture.google.com/asset/the-battle-of-vercellae-giovanni-battista-tiepolo/hQHQFeALAxQF6A,,,error,page_fetch_failed: HTTP 429
6056.jpg,https://artsandculture.google.com/asset/white-farmhouse-bunyola-majorca-santiago-rusi%C3%B1ol/xAHGPKUOV9rP-w,,,error,page_fetch_failed: HTTP 429
2811.jpg,https://artsandculture.google.com/asset/church-alexander-vasilyevich-kuprin/0QG1XGYaafXVKw,,,error,page_fetch_failed: HTTP 429
7283.jpg,https://artsandculture.google.com/asset/couple-in-light-ramiro-torreblanca/HgHTWRVcuO18ww,,,error,page_fetch_failed: HTTP 429
6130.jpg,https://artsandculture.google.com/asset/untitled-posssibly-the-cigarette-frederic-remington/MQEp6PH9zdHm6A,,,error,page_fetch_failed: HTTP 429
4212.jpg,https://artsandculture.google.com/asset/restaurant-rispal-at-asni%C3%A8res-le-restaurant-rispal-%C3%A0-asni%C3%A8res-vincent-van-gogh/JAENkgCmt29yPg,,,error,page_fetch_failed: HTTP 429
16194.jpg,https://artsandculture.google.com/asset/milford-sound-new-zealand-eugene-von-gu%C3%A9rard/8wFAP2hmAMwAPQ,,,error,page_fetch_failed: HTTP 429
12940.jpg,https://artsandculture.google.com/asset/flowers-in-a-glass-vase-rachel-ruysch/3gE4dahtU52FYg,,,error,page_fetch_failed: HTTP 429
13627.jpg,https://artsandculture.google.com/asset/richard-goodricke-of-ribston-yorkshire-cornelis-ketel/igFLeUkOo6TUyQ,,,error,page_fetch_failed: HTTP 429
4811.jpg,https://artsandculture.google.com/asset/the-pair-kenneth-lochhead/LwHyZd_BZ2PCHQ,,,error,page_fetch_failed: HTTP 429
14038.jpg,https://artsandculture.google.com/asset/ph-286-clyfford-still/VwEeX_ECWw7kLQ,,,error,page_fetch_failed: HTTP 429
1820.jpg,https://artsandculture.google.com/asset/burned-over-land-tom-thomson-1877-1917/2gExdN8Ke2GBpw,,,error,page_fetch_failed: HTTP 429
9591.jpg,https://artsandculture.google.com/asset/the-three-robinson-sisters/9wEbLP7Zi8a7uQ,,,error,page_fetch_failed: HTTP 429
5359.jpg,https://artsandculture.google.com/asset/my-friends-abdulrahim-sharif/zQHdjM8DQgnqzQ,,,error,page_fetch_failed: HTTP 429
12065.jpg,https://artsandculture.google.com/asset/flowers-in-a-vase-with-two-doves/9gGRRVuVzhuX7g,,,error,page_fetch_failed: HTTP 429
2019.jpg,https://artsandculture.google.com/asset/cecil-jeffrey-company-1836-%E2%80%93-1930-london-england/VAGfha3HnZVQmg,,,error,page_fetch_failed: HTTP 429
8323.jpg,https://artsandculture.google.com/asset/natureza-morta-com-flores-still-life-with-flowers-agostinho-da-motta/_QFqN4-U4JX9nA,,,error,page_fetch_failed: HTTP 429
10205.jpg,https://artsandculture.google.com/asset/the-feast-of-love/yAFuVqqmp5q8Rg,,,error,page_fetch_failed: HTTP 429
14870.jpg,https://artsandculture.google.com/asset/william-lloyd-garrison-nathaniel-jocelyn/QAEAmZhGVzgGUA,,,error,page_fetch_failed: HTTP 429
9368.jpg,https://artsandculture.google.com/asset/hungarian-gypsy-girl-amrita-sher-gil/rwFjUY63de-jKA,,,error,page_fetch_failed: HTTP 429
9403.jpg,https://artsandculture.google.com/asset/triptych-the-crucifixion-rogier-van-der-weyden/3gF9kN6BYvNuxw,,,error,page_fetch_failed: HTTP 429
3724.jpg,https://artsandculture.google.com/asset/nicolette-martin-registered-nurse-with-district-nursing-rochford-fiona-hooper/jQGhemfczArcyQ,,,error,page_fetch_failed: HTTP 429
7926.jpg,https://artsandculture.google.com/asset/untitled-ramiro-llona/VQE4xIHq5wlUiA,,,error,page_fetch_failed: HTTP 429
6170.jpg,https://artsandculture.google.com/asset/mountain-yoo-youngkuk/RAFl-loxnX9_QQ,,,error,page_fetch_failed: HTTP 429
12358.jpg,https://artsandculture.google.com/asset/adam-lucas-cranach-the-elder-german-1472-%E2%80%931553/TwE15YUsgkZkHw,,,error,page_fetch_failed: HTTP 429
8889.jpg,https://artsandculture.google.com/asset/risks-of-fire-fanny-eugenia-moscoso/VAFBDbtNU1txsA,,,error,page_fetch_failed: HTTP 429
650.jpg,https://artsandculture.google.com/asset/white-cross-samia-halaby/QQEit7jSZ-SAPQ,,,error,page_fetch_failed: HTTP 429
3266.jpg,https://artsandculture.google.com/asset/port-of-bilbao-juan-mart%C3%ADnez-abades/mAH5oWfLg8oyXw,,,error,page_fetch_failed: HTTP 429
14770.jpg,https://artsandculture.google.com/asset/the-tired-gleaner-jules-breton-french-1827-1906/pwEnEGeOlMOueg,,,error,page_fetch_failed: HTTP 429
11826.jpg,https://artsandculture.google.com/asset/james-madison-thomas-sully/rgFDcIlVRw3nvA,,,error,page_fetch_failed: HTTP 429
14774.jpg,https://artsandculture.google.com/asset/interior-after-dinner/cgFpeOQxZrYlXQ,,,error,page_fetch_failed: HTTP 429
10134.jpg,https://artsandculture.google.com/asset/working-women-giacomo-ceruti-known-as-pitocchetto/4QFgVZ0TGpFVZw,,,error,page_fetch_failed: HTTP 429
299.jpg,https://artsandculture.google.com/asset/moonlit-night-lee-jung-seob/3QELTmaEZI1clQ,,,error,page_fetch_failed: HTTP 429
15717.jpg,https://artsandculture.google.com/asset/farinelli-carlo-broschi-bartolomeo-nazzari/_QF8nhk3Ppw0FA,,,error,page_fetch_failed: HTTP 429
11596.jpg,https://artsandculture.google.com/asset/gran-fumage-orfeo-wolfgang-paalen/WQGx55eWxcVj0Q,,,error,page_fetch_failed: HTTP 429
4934.jpg,https://artsandculture.google.com/asset/surrender-by-the-english-at-santa-cruz-de-tenerife-nicol%C3%A1s-alfaro-y-brieva/mAFFviyA1vPlkA,,,error,page_fetch_failed: HTTP 429
14183.jpg,https://artsandculture.google.com/asset/signora-gomez-d-arza-thomas-eakins/5QGv-W6qQPQzIA,,,error,page_fetch_failed: HTTP 429
5724.jpg,https://artsandculture.google.com/asset/the-corydon-shepherd-paul-s%C3%A9rusier/ngHu3FYQ7vZVVQ,,,error,page_fetch_failed: HTTP 429
5313.jpg,https://artsandculture.google.com/asset/lebanon-july-10-2007-iii-hong-soun-and-%ED%99%8D%EC%88%9C%EB%AA%85/nQGTn1dZPqu6Zw,,,error,page_fetch_failed: HTTP 429
1945.jpg,https://artsandculture.google.com/asset/j-s%C3%B3nia-almeida/2gEJVnEpEunt2A,,,error,page_fetch_failed: HTTP 429
13558.jpg,https://artsandculture.google.com/asset/head-of-a-woman-vincent-van-gogh/mQFMxSCgaVH0FQ,,,error,page_fetch_failed: HTTP 429
3951.jpg,https://artsandculture.google.com/asset/evelyn-with-a-spanish-accent-eileen-stodut/4wEw6wHzJhOCbw,,,error,page_fetch_failed: HTTP 429
12681.jpg,https://artsandculture.google.com/asset/baron-and-baroness-of-nova-friburgo-emil-bauch/UwEz7DqRWC8TXQ,,,error,page_fetch_failed: HTTP 429
10598.jpg,https://artsandculture.google.com/asset/a-bit-of-war-history-the-recruit-thomas-waterman-wood/TQFMTFf8xbh6RQ,,,error,page_fetch_failed: HTTP 429
9853.jpg,https://artsandculture.google.com/asset/mrs-musters-as-hebe-sir-joshua-reynolds/_gHn8ihV7Arw0Q,,,error,page_fetch_failed: HTTP 429
9614.jpg,https://artsandculture.google.com/asset/the-fragonard-room-walter-gay/2wEAUIeWAaAFeQ,,,error,page_fetch_failed: HTTP 429
8842.jpg,https://artsandculture.google.com/asset/ragazza-giuseppe-ajmone/8gE-P8uDtjVDqw,,,error,page_fetch_failed: HTTP 429
14625.jpg,https://artsandculture.google.com/asset/kitchen-scene-peter-wtewael/lAH7g7Z8qkN2NA,,,error,page_fetch_failed: HTTP 429
11311.jpg,https://artsandculture.google.com/asset/beggars-at-a-doorway-master-of-the-b%C3%A9guins-french-or-flemish-active-1650%E2%80%9360-possibly-abraham-willemsens-flemish-active-by-1627-died-1672/VQEbqH6yb5E2WQ,,,error,page_fetch_failed: HTTP 429
4733.jpg,https://artsandculture.google.com/asset/ballspiel-am-meer-rainer-fetting/yQFaDAExdYjI8A,,,error,page_fetch_failed: HTTP 429
14240.jpg,https://artsandculture.google.com/asset/mineiros-de-carv%C3%A3o-santa-catarina-djanira/QwE2BxG4qk4vPQ,,,error,page_fetch_failed: HTTP 429
3797.jpg,https://artsandculture.google.com/asset/light-blue-figure-ada-ruberti/UgHoE0BLwG4Fqg,,,error,page_fetch_failed: HTTP 429
3856.jpg,https://artsandculture.google.com/asset/non-verbal-communication-teresa-mu%C3%B1oz-mateos/PAFDDIj0Qq1D3Q,,,error,page_fetch_failed: HTTP 429
831.jpg,https://artsandculture.google.com/asset/academic-excellence-more-and-more-industrialisation-siddhesh/sAFEskQymM2kvg,,,error,page_fetch_failed: HTTP 429
15772.jpg,https://artsandculture.google.com/asset/satan-and-death-with-sin-intervening-john-henry-fuseli-johann-heinrich-fussli/DwE7lZUjeOGqog,,,error,page_fetch_failed: HTTP 429
6079.jpg,https://artsandculture.google.com/asset/silent-evening-scene-from-lofoten/rQFKX9pUIAuKNg,,,error,page_fetch_failed: HTTP 429
10582.jpg,https://artsandculture.google.com/asset/moissonneuses-%C3%AEle-de-br%C3%A9hat-bretagne-pierre-dupuis/VgF6rreJMRey2g,,,error,page_fetch_failed: HTTP 429
13367.jpg,https://artsandculture.google.com/asset/the-ransom-of-atahualpa/SwHVw4CBCGoJRA,,,error,page_fetch_failed: HTTP 429
14950.jpg,https://artsandculture.google.com/asset/draft-of-the-beethoven-portrait-with-missa-solemnis-joseph-karl-stieler/QgEdJP8WPpYlmg,,,error,page_fetch_failed: HTTP 429
13962.jpg,https://artsandculture.google.com/asset/waterfall-in-telemark-august-cappelen/fQEXWVU00Bqxog,,,error,page_fetch_failed: HTTP 429
6933.jpg,https://artsandculture.google.com/asset/painting-1-mario-rubinski/BQFjKVC4Dtyo2w,,,error,page_fetch_failed: HTTP 429
14596.jpg,https://artsandculture.google.com/asset/great-grand-father-s-tale-of-the-revolution%E2%80%94a-portrait-of-reverend-zachariah-greene-william-sidney-mount/YwFWU381zOcwKA,,,error,page_fetch_failed: HTTP 429
14859.jpg,https://artsandculture.google.com/asset/loch-awe-argyllshire-alexander-nasmyth-1758%E2%80%931840-british/MQFrm4MqzuZzSw,,,error,page_fetch_failed: HTTP 429
5972.jpg,https://artsandculture.google.com/asset/otis-skinner-as-col-philippe-bridau-george-luks/iAEAwNd2CQ3wbQ,,,error,page_fetch_failed: HTTP 429
14839.jpg,https://artsandculture.google.com/asset/interior-with-the-artist-s-easel-vilhelm-hammersh%C3%B8i/cAFgFzc-UbKQqA,,,error,page_fetch_failed: HTTP 429
11012.jpg,https://artsandculture.google.com/asset/mr-and-mrs-fraser-arthur-william-devis-1762%E2%80%931822-british/WgEmIq23l4s1UQ,,,error,page_fetch_failed: HTTP 429
4701.jpg,https://artsandculture.google.com/asset/paisagem-de-sabar%C3%A1-mg-hip%C3%B3lito-caron/PgHOY3whaizyrw,,,error,page_fetch_failed: HTTP 429
6125.jpg,https://artsandculture.google.com/asset/le-havre-harbour-barre-eug%C3%A8n-boudin/0AFH-O_Y-tOkJw,,,error,page_fetch_failed: HTTP 429
4574.jpg,https://artsandculture.google.com/asset/lake-manyara-1-calo-carratal%C3%A1/2QHXfe-G2K7AQQ,,,error,page_fetch_failed: HTTP 429
9015.jpg,https://artsandculture.google.com/asset/in-red-milton-dacosta/jgGsrywRQhvaKg,,,error,page_fetch_failed: HTTP 429
7900.jpg,https://artsandculture.google.com/asset/palm-1-talib-mekki/UQE4R1AfQLJ8yQ,,,error,page_fetch_failed: HTTP 429
10899.jpg,https://artsandculture.google.com/asset/scene-from-%E2%80%9Cthe-last-of-the-mohicans-%E2%80%9D-cora-kneeling-at-the-feet-of-tamenund-thomas-cole/GQHhXwu9QvzgQA,,,error,page_fetch_failed: HTTP 429
4779.jpg,https://artsandculture.google.com/asset/boats-on-the-danube-aleksandar-kumri%C4%87/nwG9nUFyu4wURg,,,error,page_fetch_failed: HTTP 429
9628.jpg,https://artsandculture.google.com/asset/marie-antoinette-queen-of-france-elisabeth-louise-vig%C3%A9e-le-brun/dwGPMq5PzQZjyw,,,error,page_fetch_failed: HTTP 429
15867.jpg,https://artsandculture.google.com/asset/god-the-father-ambrogio-bevilacqua/6wHq_QXeXAYjHg,,,error,page_fetch_failed: HTTP 429
9261.jpg,https://artsandculture.google.com/asset/venus-and-adonis/3wHMiH58A0dWrg,,,error,page_fetch_failed: HTTP 429
7095.jpg,https://artsandculture.google.com/asset/under-the-sunlight-rock-zhang-qinruo/DgG3ZZWBM_2baA,,,error,page_fetch_failed: HTTP 429
6171.jpg,https://artsandculture.google.com/asset/angel-sopina-yulia/0wHenB9xS0zl7A,,,error,page_fetch_failed: HTTP 429
1057.jpg,https://artsandculture.google.com/asset/dark-matter-detail-kamran-samimi/eAFLnsYGnhN9jQ,,,error,page_fetch_failed: HTTP 429
5583.jpg,https://artsandculture.google.com/asset/woman-with-a-parasol-in-a-garden-pierre-auguste-renoir/QgG22OXaJoXDaw,,,error,page_fetch_failed: HTTP 429
10263.jpg,https://artsandculture.google.com/asset/christ-and-the-adultress-sebastiano-ricci/jAFayk1Fq01JQw,,,error,page_fetch_failed: HTTP 429
7342.jpg,https://artsandculture.google.com/asset/st-anthony-of-padua-unknown-author/jAF5s12js1A2qA,,,error,page_fetch_failed: HTTP 429
12771.jpg,https://artsandculture.google.com/asset/boyarina-morozova-vasily-surikov/ogHGQgd1Ws9Htg,,,error,page_fetch_failed: HTTP 429
2687.jpg,https://artsandculture.google.com/asset/perseus-triptych-max-beckmann/OAHZLwKhM_iG6w,,,error,page_fetch_failed: HTTP 429
2483.jpg,https://artsandculture.google.com/asset/virgin-of-the-apocalypse-miguel-cabrera/wwHZ6eVf6zFxEw,,,error,page_fetch_failed: HTTP 429
5403.jpg,https://artsandculture.google.com/asset/untitled-danilo-guidetti/2AGP40a8qkOajA,,,error,page_fetch_failed: HTTP 429
7830.jpg,https://artsandculture.google.com/asset/untitled-kun-su/7AGjBScjLWVidA,,,error,page_fetch_failed: HTTP 429
9830.jpg,https://artsandculture.google.com/asset/canal-in-bruges-winter-henri-le-sidaner/3QGgjmYApKReRA,,,error,page_fetch_failed: HTTP 429
14030.jpg,https://artsandculture.google.com/asset/portrait-of-a-woman-italian-florentine-painter/gAFineuUFcFcUw,,,error,page_fetch_failed: HTTP 429
13108.jpg,https://artsandculture.google.com/asset/boy-with-a-lute-frans-hals/VAH272dbzwxp0Q,,,error,page_fetch_failed: HTTP 429
10569.jpg,https://artsandculture.google.com/asset/william-mcgillivray-and-his-family/6QG5nqS6y4JKSw,,,error,page_fetch_failed: HTTP 429
14131.jpg,https://artsandculture.google.com/asset/mrs-woodhull-johan-zoffany/dgF5EaFkdT-71A,,,error,page_fetch_failed: HTTP 429
4868.jpg,https://artsandculture.google.com/asset/john-potter-montana-sunset-john-potter/fQHtOp3XzOYLEA,,,error,page_fetch_failed: HTTP 429
2295.jpg,https://artsandculture.google.com/asset/untitled-walter-lewy/awFdEByI6KPmSQ,,,error,page_fetch_failed: HTTP 429
11812.jpg,https://artsandculture.google.com/asset/the-confession-giuseppe-molteni/2QGuExCuEmtE9w,,,error,page_fetch_failed: HTTP 429
12188.jpg,https://artsandculture.google.com/asset/duchess-katharina-von-mecklenburg/KAG7RFZ7ui8BRw,,,error,page_fetch_failed: HTTP 429
4620.jpg,https://artsandculture.google.com/asset/winter-landscape-of-northern-zealand-type-johan-thomas-lundbye/NAGqZEDCLLcA0Q,,,error,page_fetch_failed: HTTP 429
2023.jpg,https://artsandculture.google.com/asset/accusation-ali-talib/nAEHcI4rALbNWQ,,,error,page_fetch_failed: HTTP 429
12694.jpg,https://artsandculture.google.com/asset/storm-ivan-konstantinovich-aivazovsky/rwGyd8pJNW4yQw,,,error,page_fetch_failed: HTTP 429
7558.jpg,https://artsandculture.google.com/asset/between-red-023-lee-seahyun-and-%EC%9D%B4%EC%84%B8%ED%98%84/NwE_Zb7VjHwvLw,,,error,page_fetch_failed: HTTP 429
796.jpg,https://artsandculture.google.com/asset/vanessa-anaesthetist-freddie-darke/sAEcLagI0pK1Cg,,,error,page_fetch_failed: HTTP 429
1157.jpg,https://artsandculture.google.com/asset/the-lace-maker-melchior-brassaw/QgHe2QtErwQnNg,,,error,page_fetch_failed: HTTP 429
6793.jpg,https://artsandculture.google.com/asset/summer-gustav-wentzel/NQFcwTVK6M13pw,,,error,page_fetch_failed: HTTP 429
5580.jpg,https://artsandculture.google.com/asset/the-japanese-footbridge-and-the-water-lily-pool-giverny/OgHdz4nsHHvhcQ,,,error,page_fetch_failed: HTTP 429
15784.jpg,https://artsandculture.google.com/asset/maria-luisa-queen-of-spain-after-francisco-goya/QQEJNjO5wiZXeg,,,error,page_fetch_failed: HTTP 429
2303.jpg,https://artsandculture.google.com/asset/portrait-of-n-kanellopoulos/2wFla5jHWimjWg,,,error,page_fetch_failed: HTTP 429
6612.jpg,https://artsandculture.google.com/asset/sem-t%C3%ADtulo/wAFJP1YBfqGDaQ,,,error,page_fetch_failed: HTTP 429
3549.jpg,https://artsandculture.google.com/asset/night-in-lahaska-joseph-barrett-american-born-1936/WQFpc-cJKCLTQQ,,,error,page_fetch_failed: HTTP 429
2157.jpg,https://artsandculture.google.com/asset/elsa-trolio-bertullo-water-of-words-elsa-trolio-bertullo/7gGbD6mUMT5GkQ,,,error,page_fetch_failed: HTTP 429
11468.jpg,https://artsandculture.google.com/asset/boy-in-a-cape-and-turban-portrait-of-prince-rupert-of-the-palatinate-jan-lievens/8wFRdwkdwLPdAQ,,,error,page_fetch_failed: HTTP 429
11695.jpg,https://artsandculture.google.com/asset/tobias-curing-his-father-s-blindness-bernardo-strozzi/mQHsYdP51JqO5A,,,error,page_fetch_failed: HTTP 429
13787.jpg,https://artsandculture.google.com/asset/william-moultrie-charles-willson-peale/mgE2XavvlJIvCA,,,error,page_fetch_failed: HTTP 429
9411.jpg,https://artsandculture.google.com/asset/martyrdom-of-saint-cucuphas-ayne-bru/wAHqqqiLuoVvbQ,,,error,page_fetch_failed: HTTP 429
1481.jpg,https://artsandculture.google.com/asset/rochester-cathedral-and-castle-frederick-nash-1782%E2%80%931856-british/PAGQTXrvFraJjw,,,error,page_fetch_failed: HTTP 429
1424.jpg,https://artsandculture.google.com/asset/the-artist%E2%80%99s-mother-opening-a-door/dQFA-prZ9BKn5Q,,,error,page_fetch_failed: HTTP 429
1078.jpg,https://artsandculture.google.com/asset/fiorile-nicola-maria-martino/cAE7dcoL7nZj-g,,,error,page_fetch_failed: HTTP 429
5483.jpg,https://artsandculture.google.com/asset/shrine-forest-ryosuke-hara/vwFxH7kFi3d4Cg,,,error,page_fetch_failed: HTTP 429
12962.jpg,https://artsandculture.google.com/asset/wounded-lion-raden-saleh/eAG-tuKWqLcfMw,,,error,page_fetch_failed: HTTP 429
8375.jpg,https://artsandculture.google.com/asset/retratos-de-quarentena-chica-vamo/zgFY0v6sWQ_Ppw,,,error,page_fetch_failed: HTTP 429
131.jpg,https://artsandculture.google.com/asset/destructive-paradox-no-7-moment-carl-plate/KwGuAEA7wVwW_w,,,error,page_fetch_failed: HTTP 429
1459.jpg,https://artsandculture.google.com/asset/malay-fisherman-at-changi-beach-chua-mia-tee/cwFTIo1CP7WIqA,,,error,page_fetch_failed: HTTP 429
6389.jpg,https://artsandculture.google.com/asset/halbindianerin-mit-fr%C3%BCchten/VwHQiiniAZwWYg,,,error,page_fetch_failed: HTTP 429
2564.jpg,https://artsandculture.google.com/asset/hurting-the-word-radio-2-ed-ruscha/WAHGd1TxVRcwUw,,,error,page_fetch_failed: HTTP 429
777.jpg,https://artsandculture.google.com/asset/mask-diablo-macho-dance/xQGmYnga8KPAgA,,,error,page_fetch_failed: HTTP 429
14848.jpg,https://artsandculture.google.com/asset/still-life-with-a-goat-head-jusepe-di-ribera/jAGOc0iEQjiZvA,,,error,page_fetch_failed: HTTP 429
9564.jpg,https://artsandculture.google.com/asset/self-portrait-with-camellia-branch-paula-modersohn-becker/jgEDGgvRFA4KzQ,,,error,page_fetch_failed: HTTP 429
15559.jpg,https://artsandculture.google.com/asset/robert-hooper/NgGT34ctvcuqCg,,,error,page_fetch_failed: HTTP 429
7409.jpg,https://artsandculture.google.com/asset/untitled-rua-ao-sol-jos%C3%A9-dominguez-alvarez/PgEZy-2dGPuZww,,,error,page_fetch_failed: HTTP 429
11319.jpg,https://artsandculture.google.com/asset/madame-hilligsberg-john-hoppner/fAEGdr4vHxO-_A,,,error,page_fetch_failed: HTTP 429
8063.jpg,https://artsandculture.google.com/asset/ph-1007-clyfford-still/DgENoeuegiSUGg,,,error,page_fetch_failed: HTTP 429
13585.jpg,https://artsandculture.google.com/asset/millard-fillmore/3QHy82jQl6SEMQ,,,error,page_fetch_failed: HTTP 429
5098.jpg,https://artsandculture.google.com/asset/summer-joaqu%C3%ADn-alarc%C3%B3n/qQEpzVijTovzHw,,,error,page_fetch_failed: HTTP 429
754.jpg,https://artsandculture.google.com/asset/bartwuchs-arnulf-rainer/IwHhTvt9ShZ62A,,,error,page_fetch_failed: HTTP 429
9302.jpg,https://artsandculture.google.com/asset/hercules-at-the-crossroads-annibale-carracci/EwGkF5dbmWVeHw,,,error,page_fetch_failed: HTTP 429
14654.jpg,https://artsandculture.google.com/asset/portrait-of-a-lady-called-elizabeth-lady-tanfield-british-school-17th-century/lQG0sChCDwJCKQ,,,error,page_fetch_failed: HTTP 429
10949.jpg,https://artsandculture.google.com/asset/the-interior-of-the-british-institution-gallery-john-scarlett-davis-1804%E2%80%931845-british/awG6j81vrsg_MA,,,error,page_fetch_failed: HTTP 429
3606.jpg,https://artsandculture.google.com/asset/azulej%C3%B5es-com-volutas-%E2%80%93-pol%C3%ADptico-adriana-varej%C3%A3o/lwFwe4wQjiTIYw,,,error,page_fetch_failed: HTTP 429
5139.jpg,https://artsandculture.google.com/asset/untitled-hiroshi-sugito/6gEzV9C46WxB2w,,,error,page_fetch_failed: HTTP 429
7956.jpg,https://artsandculture.google.com/asset/t-1956-22-hans-hartung/qgFYS62Hvd811Q,,,error,page_fetch_failed: HTTP 429
14613.jpg,https://artsandculture.google.com/asset/at-twilight-wychwood-park/4AE2epc031hnkg,,,error,page_fetch_failed: HTTP 429
15541.jpg,https://artsandculture.google.com/asset/portrait-of-ferdinand-iv-anton-raphael-mengs/4gFHHXpk3_z1QA,,,error,page_fetch_failed: HTTP 429
12973.jpg,https://artsandculture.google.com/asset/andrea-odoni-1488-1545-lorenzo-lotto/4wEYkc5BagL50A,,,error,page_fetch_failed: HTTP 429
10864.jpg,https://artsandculture.google.com/asset/the-miracle-of-the-loaves-and-fishes-jacopo-tintoretto-jacopo-robusti/RgHoIT4CVGt2cA,,,error,page_fetch_failed: HTTP 429
8945.jpg,https://artsandculture.google.com/asset/between-heaven-and-earth/vwF-Nlf0fbugdw,,,error,page_fetch_failed: HTTP 429
12071.jpg,https://artsandculture.google.com/asset/marine-deities/bQH5M4Hrdix8ow,,,error,page_fetch_failed: HTTP 429
4949.jpg,https://artsandculture.google.com/asset/title-unknown/XAGKelaDgLOZug,,,error,page_fetch_failed: HTTP 429
14890.jpg,https://artsandculture.google.com/asset/the-bathers-william-morris-hunt/5wGdk4ouPkslFA,,,error,page_fetch_failed: HTTP 429
8937.jpg,https://artsandculture.google.com/asset/the-beauty-of-things-imperfect-impermanent-and-incomplete-x-rina-stutzer/sQFHR7fNU4jV5w,,,error,page_fetch_failed: HTTP 429
7430.jpg,https://artsandculture.google.com/asset/ampelio-old-fisherman-of-bordighera-emile-claus/QAEZzga3LsvacA,,,error,page_fetch_failed: HTTP 429
12578.jpg,https://artsandculture.google.com/asset/christ-and-the-woman-taken-in-adultery-giovanni-domenico-tiepolo/XgFvW0kX3jaLIA,,,error,page_fetch_failed: HTTP 429
9119.jpg,https://artsandculture.google.com/asset/peasant-wedding-pieter-bruegel-the-elder/hgGvote2WI8P3w,,,error,page_fetch_failed: HTTP 429
6717.jpg,https://artsandculture.google.com/asset/view-of-the-hudson-river-near-athens-new-york-george-l-nedtwick/DAHRnEctT_mCeg,,,error,page_fetch_failed: HTTP 429
8925.jpg,https://artsandculture.google.com/asset/tosting-no-35-su-xin-ping/bQHQ6U_qXJqRGw,,,error,page_fetch_failed: HTTP 429
5005.jpg,https://artsandculture.google.com/asset/a-sunny-day-julian-onderdonk/qwHPUaW5U-EHZw,,,error,page_fetch_failed: HTTP 429
594.jpg,https://artsandculture.google.com/asset/tray/DQHolz6isLYQ6Q,,,error,page_fetch_failed: HTTP 429
12178.jpg,https://artsandculture.google.com/asset/martha-dandridge-custis-washington-rembrandt-peale/2QH9iuL_9XFhhA,,,error,page_fetch_failed: HTTP 429
1113.jpg,https://artsandculture.google.com/asset/untitled-rudolf-stingel/awGSdNsb39h52Q,,,error,page_fetch_failed: HTTP 429
634.jpg,https://artsandculture.google.com/asset/seascape-joan-llaverias-labr%C3%B3/NQH1mR72oJNl7w,,,error,page_fetch_failed: HTTP 429
13048.jpg,https://artsandculture.google.com/asset/the-circle-of-the-rue-royale/WAGnQhd_PT5AWA,,,error,page_fetch_failed: HTTP 429
