url,black,blue,brown,green,grey,orange,pink,purple,red,turquoise,white,yellow
https://uploads6.wikiart.org/images/paolo-uccello/the-hunt-in-the-forest.jpg,0.8256828893849205,0.001,0.0838382682291666,0.001,0.043168113219246,0.0081399968998015,0.001,0.001,0.0237957353670634,0.001,0.0051434678819444,0.0052315290178571
https://uploads2.wikiart.org/images/piero-della-francesca/the-resurrection(1).jpg,0.0916717605777054,0.001,0.1846092160801464,0.001,0.3612211560465826,0.0890300199603336,0.0417204885831977,0.1664373379017494,0.0201963867982099,0.001,0.0411136340520748,0.001
https://uploads3.wikiart.org/images/dirk-bouts/portrait-of-a-man-1462.jpg,0.1543121681165969,0.001,0.4810732120664332,0.001,0.0288873573607501,0.2298079313071969,0.001,0.001,0.001,0.001,0.0989193311490227,0.001
https://uploads7.wikiart.org/images/rogier-van-der-weyden/portrait-of-a-woman-1464.jpg,0.4820665712737128,0.001,0.1159796379403794,0.001,0.1124592520325203,0.001,0.1623037181571816,0.0167415978319783,0.0176498081300813,0.001,0.0877994146341463,0.001
https://uploads5.wikiart.org/images/jacopo-bellini/triptych-of-st-sebastian-1464.jpg,0.1887432944373401,0.001,0.3039508695652174,0.001,0.0429967119565217,0.172659077685422,0.001,0.001,0.001,0.001,0.2846500463554987,0.001
https://uploads7.wikiart.org/images/paolo-uccello/a-young-lady-of-fashion.jpg,0.5214307471264367,0.0567988505747126,0.0702189655172413,0.001,0.0757933908045977,0.049351724137931,0.001,0.0295764367816091,0.001,0.001,0.1918298850574712,0.001
https://uploads4.wikiart.org/images/dirk-bouts/mary-and-child.jpg,0.29219819836627,0.001,0.3617951707687591,0.001,0.0583672747624695,0.0710920059166078,0.0757000306490945,0.001,0.0371808936209906,0.001,0.0986664259158082,0.001
https://uploads1.wikiart.org/images/jacopo-bellini/virgin-and-child.jpg,0.3905435665254856,0.001,0.342614362911807,0.001,0.022733155292203,0.0525469298337123,0.0147267458115128,0.001,0.114639892340754,0.001,0.057195347284525,0.001
https://uploads6.wikiart.org/images/filippo-lippi/st-john-taking-leave-of-his-parents-1465.jpg,0.2156981642512077,0.001,0.1442857004830918,0.001,0.5190629951690822,0.0487285507246376,0.001,0.001,0.001,0.001,0.0652245893719806,0.001
https://uploads8.wikiart.org/images/filippo-lippi/disputation-in-the-synagogue-1465.jpg,0.247649187162169,0.001,0.2161093463578121,0.001,0.3199024982884935,0.1394241838413357,0.001,0.001,0.0133526500250339,0.001,0.0575621343251555,0.001
https://uploads4.wikiart.org/images/dirk-bouts/altarpiece-of-the-holy-sacrament.jpg,0.2692260763488338,0.001,0.2254009918188207,0.001,0.091110441942798,0.2000986965803466,0.001,0.001,0.0492438813530105,0.001,0.1222856889030324,0.0376342230531577
https://uploads1.wikiart.org/images/dirk-bouts/the-right-wing-of-the-pearl-of-brabant-saint-christopher.jpg,0.0897409199009083,0.001,0.134233554087531,0.001,0.5386649496284064,0.0874736597853014,0.0013332766308835,0.0640733162675474,0.071232440957886,0.001,0.001,0.0092478827415359
https://uploads0.wikiart.org/images/andrea-del-verrocchio/madonna-and-child.jpg,0.3875286213592233,0.001,0.2523017475728155,0.001,0.1724958446601942,0.0734619417475728,0.001,0.001,0.001,0.001,0.1072118446601941,0.001
https://uploads1.wikiart.org/images/petrus-christus/portrait-of-a-young-girl.jpg,0.7129207597060121,0.0061883129806803,0.0950482848328902,0.001,0.0311916679698051,0.001,0.1255897388510584,0.001,0.0076571442787484,0.001,0.0164040913808054,0.001
https://uploads7.wikiart.org/images/dirk-bouts/portrait-of-a-man.jpg,0.6131010569555986,0.0020084925690021,0.1963520262161912,0.001,0.0414598449183051,0.1400785793409027,0.001,0.001,0.001,0.001,0.001,0.001
https://uploads8.wikiart.org/images/paolo-uccello/st-george-and-the-dragon.jpg,0.2644994781288547,0.001,0.1731617421007686,0.001,0.3316064180662302,0.1382690957396337,0.001,0.001,0.0135424157889742,0.001,0.0729208501755384,0.001
https://uploads2.wikiart.org/images/hugo-van-der-goes/the-adoration-of-the-kings-monforte-altar.jpg,0.4394155,0.00873775,0.245223625,0.001,0.22596475,0.017945625,0.001,0.001,0.001,0.001,0.05671275,0.001
https://uploads1.wikiart.org/images/martin-schongauer/holy-antonius.jpg,0.010486866359447,0.001,0.0686760578131545,0.001,0.250774780058651,0.5334139086719732,0.001,0.001,0.001,0.001,0.001,0.1296483870967742
https://uploads3.wikiart.org/images/hugo-van-der-goes/the-crucifixion.jpg,0.5426880406681189,0.001,0.3052645374001452,0.001,0.0238969179375453,0.1045347944807552,0.001,0.001,0.0095906492374727,0.001,0.0080250602759622,0.001
https://uploads7.wikiart.org/images/hugo-van-der-goes/death-of-the-virgin.jpg,0.2734996812444217,0.001,0.3613939606443113,0.001,0.1952907263377109,0.0617052785923753,0.0292684453227931,0.001,0.024745154915211,0.001,0.0490967529431765,0.001
https://uploads1.wikiart.org/images/hans-memling/adoration-of-the-magi-whole-triptych.jpg,0.4434744255319149,0.001,0.3460488936170213,0.001,0.0924651914893617,0.0287068510638297,0.0099073617021276,0.001,0.0343203404255319,0.001,0.0374298723404255,0.0036470638297872
https://uploads6.wikiart.org/images/carlo-crivelli/saint-george.jpg,0.2362729415446112,0.001,0.3654351398548457,0.001,0.2729790583645411,0.070502486953274,0.001,0.001,0.0221300849425136,0.001,0.0266802883402142,0.001
https://uploads4.wikiart.org/images/antonello-da-messina/virgin-of-the-annunciation-1473.jpg,0.7143098085419735,0.001,0.099637030927835,0.001,0.0516746509572901,0.1087050957290132,0.001,0.001,0.0140433460972017,0.001,0.001,0.0056300677466863
https://uploads4.wikiart.org/images/pietro-perugino/the-miracles-of-san-bernardino-the-healing-of-the-blind-and-deaf-riccardo-micuzio.jpg,0.0710078698225944,0.001,0.1277508758604013,0.001,0.2991344159607792,0.0987285935657024,0.001,0.001,0.051130008047948,0.001,0.3462482367425746,0.001
https://uploads3.wikiart.org/images/pietro-perugino/the-miracles-of-san-bernardino-miracle-baby-born-with-one-dead.jpg,0.1029053796396367,0.001,0.202342870969303,0.001,0.505891539367348,0.1134877357120965,0.001,0.001,0.001,0.001,0.0683724743116158,0.001
https://uploads2.wikiart.org/images/carlo-crivelli/lamentation-of-christ-1473.jpg,0.1966130764818205,0.001,0.1805211212959397,0.001,0.2509759211529243,0.1280400020823674,0.007112211120628,0.001,0.0244669797421007,0.001,0.2072706881242191,0.001
https://uploads3.wikiart.org/images/antonello-da-messina/polyptych-with-st-gregory-1473.jpg,0.342690120583196,0.001,0.2475408625092942,0.001,0.0784265509326609,0.291566159118094,0.001,0.001,0.001,0.001,0.0327763068567549,0.001
https://uploads7.wikiart.org/images/antonello-da-messina/crusifixion-1475.jpg,0.0706816751023912,0.001,0.2384984708386242,0.001,0.2076133189061577,0.2869411138733389,0.001,0.001,0.001,0.001,0.1892654212794877,0.001
https://uploads5.wikiart.org/images/hans-memling/the-man-of-sorrows-in-the-arms-of-the-virgin-1475.jpg,0.2763546636787126,0.001,0.2834838544607567,0.001,0.1347365718520609,0.2387055159514398,0.001,0.001,0.001,0.001,0.0597193940570299,0.001
https://uploads4.wikiart.org/images/andrea-del-verrocchio/the-baptism-of-christ.jpg,0.3526845834348115,0.001,0.2356404346118487,0.001,0.2341849781575073,0.036652396530653,0.0927657273626863,0.0420718799024931,0.001,0.001,0.001,0.001
https://uploads2.wikiart.org/images/antonello-da-messina/portrait-of-a-man-the-condottiero-1475.jpg,0.8242302610859158,0.001,0.084346552973041,0.001,0.0046191972159234,0.0352452680146132,0.001,0.001,0.0251869724741748,0.001,0.0019470978206097,0.0194246504157218
https://uploads2.wikiart.org/images/andrea-del-verrocchio/the-battle-of-pydna.jpg,0.327274,0.001,0.3897112666666667,0.001,0.1060382666666666,0.0438029333333333,0.1110033999999999,0.001,0.0052978,0.001,0.0118723333333333,0.001
https://uploads1.wikiart.org/images/hugo-van-der-goes/portrait-of-a-man-1475.jpg,0.4421478859096758,0.001,0.1027985635654019,0.001,0.0642457899201188,0.052888425286111,0.001,0.0764242317743772,0.001,0.001,0.2554951035443151,0.001
https://uploads2.wikiart.org/images/carlo-crivelli/virgin-and-child-enthroned.jpg,0.5619595436507937,0.001,0.226647242063492,0.001,0.1543115277777777,0.0328796626984126,0.001,0.0060510846560846,0.001,0.001,0.0121509391534391,0.001
https://uploads8.wikiart.org/images/hugo-van-der-goes/the-trinity-altar-panels-1478.jpg,0.4456703703703703,0.001,0.3024525925925926,0.001,0.0846562962962963,0.0841777777777777,0.001,0.001,0.001,0.001,0.0760429629629629,0.001
https://uploads5.wikiart.org/images/sandro-botticelli/primavera-1478(1).jpg,0.5295457707625886,0.001,0.0867003050980509,0.001,0.1081355424626249,0.1541344012833636,0.001,0.001,0.0193182899977276,0.0230721749580249,0.0439383912791679,0.0311551241584515
https://uploads8.wikiart.org/images/pietro-perugino/st-sebastian-and-pieces-of-figure-of-st-rocco-and-st-peter.jpg,0.0637505879217021,0.001,0.1380114428189085,0.001,0.5753066403350579,0.0804185059214507,0.001,0.001,0.001,0.001,0.1355128230028807,0.001
https://uploads7.wikiart.org/images/leonardo-da-vinci/the-madonna-of-the-carnation.jpg,0.475635099397065,0.001,0.2343347679949464,0.001,0.105628216792612,0.0915542853640944,0.001,0.001,0.001,0.001,0.0812995394311951,0.0055480910200868
https://uploads4.wikiart.org/images/andrea-mantegna/san-sebastian-1480.jpg,0.368918316479134,0.0436550586336229,0.0668078977353653,0.001,0.2648050728766083,0.0134907657978445,0.001,0.0505212813939135,0.0024624578645017,0.001,0.1853391492190096,0.001
https://uploads2.wikiart.org/images/giovanni-bellini/the-san-giobbe-altarpiece-detail-of-music-making-angels-1480.jpg,0.1808354785478547,0.0117217821782178,0.2723245874587459,0.04143300330033,0.1253194719471947,0.1209367986798679,0.001,0.0247475247524752,0.001,0.001,0.1195016501650164,0.100179702970297
https://uploads4.wikiart.org/images/hans-memling/madonna-and-child-enthroned-with-two-angels-1480.jpg,0.2861022374109959,0.001,0.3695014361952598,0.001,0.1942289236740343,0.0620435153607967,0.001,0.001,0.001,0.001,0.0811238873589132,0.001
https://uploads0.wikiart.org/images/pinturicchio/saint-jerome-in-the-wilderness-1480.jpg,0.2900927257266543,0.001,0.3222899853123067,0.001,0.2683613655689549,0.0682156578540507,0.001,0.001,0.001,0.001,0.0440402655380334,0.001
https://uploads1.wikiart.org/images/pinturicchio/madonna-with-writing-child-and-st-jerome-1481.jpg,0.3842810694063394,0.001,0.2918233027844259,0.001,0.0460564473761018,0.1934191232268986,0.001,0.001,0.0493574805907419,0.001,0.0080042612807191,0.0220583153347732
https://uploads0.wikiart.org/images/gerard-david/christ-nailed-to-the-cross.jpg,0.2637976476751801,0.001,0.2413164959615804,0.0202963021174416,0.3563627443789565,0.1088666954813359,0.001,0.001,0.001,0.001,0.0033601143855053,0.001
https://uploads5.wikiart.org/images/sandro-botticelli/venus-and-mars(1).jpg,0.2704411687130514,0.001,0.1740898271941791,0.001,0.2508979536152796,0.0197659345156889,0.0497451523419736,0.001,0.001,0.001,0.2290599636198272,0.001
https://uploads4.wikiart.org/images/carlo-crivelli/lamentation-over-the-dead-christ-1485.jpg,0.2824772904091214,0.001,0.5053405365526492,0.001,0.0458625553319919,0.1546005365526492,0.001,0.001,0.001,0.001,0.0047190811535881,0.001
https://uploads2.wikiart.org/images/hieronymus-bosch/the-seven-deadly-sins-and-the-four-last-things-1485.jpg,0.5295022580400061,0.0081899702700819,0.1931045882977994,0.001,0.1373801274163875,0.1032817025997974,0.001,0.001,0.001,0.001,0.0225413533759275,0.001
https://uploads3.wikiart.org/images/jean-hey/portrait-of-charles-ii-of-bourbon.jpg,0.2917261290322581,0.001,0.2862011290322581,0.001,0.0500854838709677,0.0641254838709677,0.001,0.001,0.0038432258064516,0.001,0.2487108064516129,0.0503077419354838
https://uploads5.wikiart.org/images/sandro-botticelli/the-birth-of-venus-1485(1).jpg,0.3127067080599812,0.001,0.2095164971883786,0.001,0.4022395782567947,0.0194977999062792,0.001,0.001,0.001,0.001,0.049039416588566,0.001
https://uploads1.wikiart.org/00116/images/carlo-crivelli/2.jpg,0.1394497621814737,0.001,0.3052460668474517,0.001,0.2618334140409779,0.1753855404183884,0.001,0.0144028226153581,0.001,0.001,0.0976823938963498,0.001
https://uploads2.wikiart.org/images/domenico-ghirlandaio/francesco-sassetti-and-his-son-teodoro.jpg,0.17543625433526,0.001,0.3891926242774566,0.001,0.2114211560693641,0.0251574566473988,0.001,0.001,0.0420105664739884,0.0765220346820809,0.0752599075144508,0.001
https://uploads3.wikiart.org/images/giovanni-bellini/transfiguration-of-christ.jpg,0.3841806910090303,0.001,0.4448862504907734,0.001,0.1191759717314487,0.040680011778563,0.001,0.001,0.001,0.001,0.0040770749901845,0.001
https://uploads2.wikiart.org/images/michelangelo/the-torment-of-saint-anthony.jpg,0.2813403874883287,0.001,0.2309855975723623,0.001,0.4027589915966386,0.0254421605975723,0.001,0.001,0.001,0.001,0.052472862745098,0.001
https://uploads5.wikiart.org/images/carlo-crivelli/virgin-and-child-enthroned-with-saints.jpg,0.2591877656797673,0.0146764672980833,0.334698094563353,0.001,0.1477689238571109,0.0475199119994033,0.0548958535312103,0.001,0.0155041762995003,0.001,0.1217488067715713,0.001
